origin,review_status,game_id,game_name,category_id,category_name,item_id,kind,prompt,answers_or_aliases,reason
ORIGINAL,KEEP,draw-guess,ارسم وخمّن,nature,طبيعة وفضاء وطقس,nature-8,word,نجمة,,ORIGINAL. من المحتوى المُراجع سابقًا؛ لا توجد علة واضحة تستدعي الحذف.
ORIGINAL,KEEP,draw-guess,ارسم وخمّن,nature,طبيعة وفضاء وطقس,nature-9,word,صحراء,,ORIGINAL. من المحتوى المُراجع سابقًا؛ لا توجد علة واضحة تستدعي الحذف.
ORIGINAL,KEEP,draw-guess,ارسم وخمّن,nature,طبيعة وفضاء وطقس,nature-10,word,غيمة,,ORIGINAL. من المحتوى المُراجع سابقًا؛ لا توجد علة واضحة تستدعي الحذف.
ORIGINAL,KEEP,draw-guess,ارسم وخمّن,nature,طبيعة وفضاء وطقس,nature-11,word,مطر,,ORIGINAL. من المحتوى المُراجع سابقًا؛ لا توجد علة واضحة تستدعي الحذف.
ORIGINAL,KEEP,draw-guess,ارسم وخمّن,nature,طبيعة وفضاء وطقس,nature-12,word,برق,,ORIGINAL. من المحتوى المُراجع سابقًا؛ لا توجد علة واضحة تستدعي الحذف.
ORIGINAL,KEEP,draw-guess,ارسم وخمّن,nature,طبيعة وفضاء وطقس,nature-13,word,إعصار,,ORIGINAL. من المحتوى المُراجع سابقًا؛ لا توجد علة واضحة تستدعي الحذف.
ORIGINAL,KEEP,draw-guess,ارسم وخمّن,nature,طبيعة وفضاء وطقس,nature-14,word,قوس قزح,,ORIGINAL. من المحتوى المُراجع سابقًا؛ لا توجد علة واضحة تستدعي الحذف.
ORIGINAL,KEEP,draw-guess,ارسم وخمّن,nature,طبيعة وفضاء وطقس,nature-15,word,شاطئ,,ORIGINAL. من المحتوى المُراجع سابقًا؛ لا توجد علة واضحة تستدعي الحذف.
ORIGINAL,KEEP,draw-guess,ارسم وخمّن,nature,طبيعة وفضاء وطقس,nature-16,word,كهف,,ORIGINAL. من المحتوى المُراجع سابقًا؛ لا توجد علة واضحة تستدعي الحذف.
ORIGINAL,KEEP,draw-guess,ارسم وخمّن,nature,طبيعة وفضاء وطقس,nature-17,word,جبل,,ORIGINAL. من المحتوى المُراجع سابقًا؛ لا توجد علة واضحة تستدعي الحذف.
ORIGINAL,KEEP,draw-guess,ارسم وخمّن,nature,طبيعة وفضاء وطقس,nature-18,word,نهر,,ORIGINAL. من المحتوى المُراجع سابقًا؛ لا توجد علة واضحة تستدعي الحذف.
ORIGINAL,KEEP,draw-guess,ارسم وخمّن,nature,طبيعة وفضاء وطقس,nature-19,word,جزيرة,Island,ORIGINAL. من المحتوى المُراجع سابقًا؛ لا توجد علة واضحة تستدعي الحذف.
ORIGINAL,KEEP,draw-guess,ارسم وخمّن,nature,طبيعة وفضاء وطقس,nature-20,word,ثلج,,ORIGINAL. من المحتوى المُراجع سابقًا؛ لا توجد علة واضحة تستدعي الحذف.
NEW,KEEP,draw-guess,ارسم وخمّن,nature,طبيعة وفضاء وطقس,nature-palm,word,نخلة,Palm,NEW. عنصر قوي مبدئيًا (واضح، شائع، أو خليجي مميز). ليس توقيعًا نهائيًا — أقل ثقة من الأصل.
NEW,NEEDS_REVIEW,draw-guess,ارسم وخمّن,nature,طبيعة وفضاء وطقس,nature-rose,word,وردة,Rose,NEW. لم يُراجع بشريًا بعد. لا يُعامل كالمحتوى الأصلي المُختار حتى تمرير المالك.
NEW,NEEDS_REVIEW,draw-guess,ارسم وخمّن,nature,طبيعة وفضاء وطقس,nature-tree,word,شجرة,Tree,NEW. لم يُراجع بشريًا بعد. لا يُعامل كالمحتوى الأصلي المُختار حتى تمرير المالك.
NEW,NEAR_DUPLICATE,draw-guess,ارسم وخمّن,nature,طبيعة وفضاء وطقس,nature-sea,word,بحر,Sea,NEW. بحر قريب جدًا من محيط في نفس الفئة.
NEW,NEAR_DUPLICATE,draw-guess,ارسم وخمّن,nature,طبيعة وفضاء وطقس,nature-ocean,word,محيط,Ocean,NEW. محيط قريب من بحر.
NEW,NEAR_DUPLICATE,draw-guess,ارسم وخمّن,nature,طبيعة وفضاء وطقس,nature-thunder,word,رعد,Thunder,NEW. رعد بجانب برق الأصلي — نفس المشهد غالبًا.
NEW,NEEDS_REVIEW,draw-guess,ارسم وخمّن,nature,طبيعة وفضاء وطقس,nature-fog,word,ضباب,Fog,NEW. عنصر عام/فضفاض. قد يُرسم أو يُخمَّن بأي شيء، أو يكرّر مفهومًا أبسط من الأصل.
NEW,NEEDS_REVIEW,draw-guess,ارسم وخمّن,nature,طبيعة وفضاء وطقس,nature-mars,word,المريخ,Mars,NEW. لم يُراجع بشريًا بعد. لا يُعامل كالمحتوى الأصلي المُختار حتى تمرير المالك.
NEW,KEEP,draw-guess,ارسم وخمّن,nature,طبيعة وفضاء وطقس,nature-saturn,word,زحل,Saturn,NEW. عنصر قوي مبدئيًا (واضح، شائع، أو خليجي مميز). ليس توقيعًا نهائيًا — أقل ثقة من الأصل.
NEW,NEEDS_REVIEW,draw-guess,ارسم وخمّن,nature,طبيعة وفضاء وطقس,nature-oasis,word,واحة,Oasis,NEW. لم يُراجع بشريًا بعد. لا يُعامل كالمحتوى الأصلي المُختار حتى تمرير المالك.
NEW,NEAR_DUPLICATE,draw-guess,ارسم وخمّن,nature,طبيعة وفضاء وطقس,nature-forest,word,غابة,Forest,NEW. غابة بجانب شجرة الجديدة.
NEW,NEEDS_REVIEW,draw-guess,ارسم وخمّن,nature,طبيعة وفضاء وطقس,nature-galaxy,word,مجرة,Galaxy,NEW. عنصر عام/فضفاض. قد يُرسم أو يُخمَّن بأي شيء، أو يكرّر مفهومًا أبسط من الأصل.
NEW,NEEDS_REVIEW,draw-guess,ارسم وخمّن,nature,طبيعة وفضاء وطقس,nature-earth,word,أرض,Earth,NEW. «أرض» عامة جدًا للرسم (كرة أرضية؟ تراب؟).
NEW,NEAR_DUPLICATE,draw-guess,ارسم وخمّن,nature,طبيعة وفضاء وطقس,nature-comet,word,مذنب,Comet,NEW. مذنب بجانب نيزك الأصلي — صعب تمييزه رسمًا.
NEW,NEAR_DUPLICATE,draw-guess,ارسم وخمّن,nature,طبيعة وفضاء وطقس,nature-dunes,word,كثبان,,NEW. كثبان بجانب صحراء الأصلية.
NEW,NEAR_DUPLICATE,draw-guess,ارسم وخمّن,nature,طبيعة وفضاء وطقس,nature-wave,word,موجة,Wave,NEW. موجة قريبة من بحر/شاطئ/محيط.
NEW,NEEDS_REVIEW,draw-guess,ارسم وخمّن,nature,طبيعة وفضاء وطقس,nature-iceberg,word,جبل جليدي,Iceberg,NEW. لم يُراجع بشريًا بعد. لا يُعامل كالمحتوى الأصلي المُختار حتى تمرير المالك.
NEW,KEEP,draw-guess,ارسم وخمّن,nature,طبيعة وفضاء وطقس,nature-cactus,word,صبار,Cactus,NEW. عنصر قوي مبدئيًا (واضح، شائع، أو خليجي مميز). ليس توقيعًا نهائيًا — أقل ثقة من الأصل.
NEW,NEAR_DUPLICATE,draw-guess,ارسم وخمّن,nature,طبيعة وفضاء وطقس,nature-leaf,word,ورقة شجر,,NEW. ورقة شجر قريبة من شجرة الجديدة.
NEW,NEEDS_REVIEW,draw-guess,ارسم وخمّن,nature,طبيعة وفضاء وطقس,nature-sunflower,word,دوار الشمس,Sunflower,NEW. لم يُراجع بشريًا بعد. لا يُعامل كالمحتوى الأصلي المُختار حتى تمرير المالك.
ORIGINAL,KEEP,draw-guess,ارسم وخمّن,places,أماكن ومعالم واضحة,places-1,word,مستشفى,,ORIGINAL. من المحتوى المُراجع سابقًا؛ لا توجد علة واضحة تستدعي الحذف.
ORIGINAL,KEEP,draw-guess,ارسم وخمّن,places,أماكن ومعالم واضحة,places-2,word,مطار,,ORIGINAL. من المحتوى المُراجع سابقًا؛ لا توجد علة واضحة تستدعي الحذف.
ORIGINAL,KEEP,draw-guess,ارسم وخمّن,places,أماكن ومعالم واضحة,places-3,word,مدرسة,,ORIGINAL. من المحتوى المُراجع سابقًا؛ لا توجد علة واضحة تستدعي الحذف.
ORIGINAL,KEEP,draw-guess,ارسم وخمّن,places,أماكن ومعالم واضحة,places-4,word,ملعب كرة قدم,,ORIGINAL. من المحتوى المُراجع سابقًا؛ لا توجد علة واضحة تستدعي الحذف.
ORIGINAL,KEEP,draw-guess,ارسم وخمّن,places,أماكن ومعالم واضحة,places-5,word,حديقة حيوان,,ORIGINAL. من المحتوى المُراجع سابقًا؛ لا توجد علة واضحة تستدعي الحذف.
ORIGINAL,KEEP,draw-guess,ارسم وخمّن,places,أماكن ومعالم واضحة,places-6,word,مدينة ملاهي,,ORIGINAL. من المحتوى المُراجع سابقًا؛ لا توجد علة واضحة تستدعي الحذف.
ORIGINAL,KEEP,draw-guess,ارسم وخمّن,places,أماكن ومعالم واضحة,places-7,word,قلعة,,ORIGINAL. من المحتوى المُراجع سابقًا؛ لا توجد علة واضحة تستدعي الحذف.
ORIGINAL,KEEP,draw-guess,ارسم وخمّن,places,أماكن ومعالم واضحة,places-8,word,أهرامات,,ORIGINAL. من المحتوى المُراجع سابقًا؛ لا توجد علة واضحة تستدعي الحذف.
ORIGINAL,KEEP,draw-guess,ارسم وخمّن,places,أماكن ومعالم واضحة,places-9,word,برج إيفل,,ORIGINAL. من المحتوى المُراجع سابقًا؛ لا توجد علة واضحة تستدعي الحذف.
ORIGINAL,KEEP,draw-guess,ارسم وخمّن,places,أماكن ومعالم واضحة,places-10,word,برج خليفة,,ORIGINAL. من المحتوى المُراجع سابقًا؛ لا توجد علة واضحة تستدعي الحذف.
ORIGINAL,KEEP,draw-guess,ارسم وخمّن,places,أماكن ومعالم واضحة,places-11,word,خيمة سيرك,,ORIGINAL. من المحتوى المُراجع سابقًا؛ لا توجد علة واضحة تستدعي الحذف.
ORIGINAL,KEEP,draw-guess,ارسم وخمّن,places,أماكن ومعالم واضحة,places-12,word,محطة قطار,,ORIGINAL. من المحتوى المُراجع سابقًا؛ لا توجد علة واضحة تستدعي الحذف.
ORIGINAL,KEEP,draw-guess,ارسم وخمّن,places,أماكن ومعالم واضحة,places-13,word,مطعم,,ORIGINAL. من المحتوى المُراجع سابقًا؛ لا توجد علة واضحة تستدعي الحذف.
ORIGINAL,KEEP,draw-guess,ارسم وخمّن,places,أماكن ومعالم واضحة,places-14,word,فندق,,ORIGINAL. من المحتوى المُراجع سابقًا؛ لا توجد علة واضحة تستدعي الحذف.
ORIGINAL,KEEP,draw-guess,ارسم وخمّن,places,أماكن ومعالم واضحة,places-15,word,مكتبة,,ORIGINAL. من المحتوى المُراجع سابقًا؛ لا توجد علة واضحة تستدعي الحذف.
ORIGINAL,KEEP,draw-guess,ارسم وخمّن,places,أماكن ومعالم واضحة,places-16,word,مسجد,,ORIGINAL. من المحتوى المُراجع سابقًا؛ لا توجد علة واضحة تستدعي الحذف.
ORIGINAL,KEEP,draw-guess,ارسم وخمّن,places,أماكن ومعالم واضحة,places-17,word,متحف,,ORIGINAL. من المحتوى المُراجع سابقًا؛ لا توجد علة واضحة تستدعي الحذف.
ORIGINAL,KEEP,draw-guess,ارسم وخمّن,places,أماكن ومعالم واضحة,places-18,word,جسر,,ORIGINAL. من المحتوى المُراجع سابقًا؛ لا توجد علة واضحة تستدعي الحذف.
ORIGINAL,KEEP,draw-guess,ارسم وخمّن,places,أماكن ومعالم واضحة,places-19,word,منارة,,ORIGINAL. من المحتوى المُراجع سابقًا؛ لا توجد علة واضحة تستدعي الحذف.
ORIGINAL,KEEP,draw-guess,ارسم وخمّن,places,أماكن ومعالم واضحة,places-20,word,محطة وقود,,ORIGINAL. من المحتوى المُراجع سابقًا؛ لا توجد علة واضحة تستدعي الحذف.
NEW,KEEP,draw-guess,ارسم وخمّن,places,أماكن ومعالم واضحة,places-souq,word,سوق,Souq | Market,NEW. عنصر قوي مبدئيًا (واضح، شائع، أو خليجي مميز). ليس توقيعًا نهائيًا — أقل ثقة من الأصل.
NEW,NEEDS_REVIEW,draw-guess,ارسم وخمّن,places,أماكن ومعالم واضحة,places-pool,word,مسبح,Pool,NEW. لم يُراجع بشريًا بعد. لا يُعامل كالمحتوى الأصلي المُختار حتى تمرير المالك.
NEW,NEEDS_REVIEW,draw-guess,ارسم وخمّن,places,أماكن ومعالم واضحة,places-port,word,ميناء,Port,NEW. لم يُراجع بشريًا بعد. لا يُعامل كالمحتوى الأصلي المُختار حتى تمرير المالك.
NEW,NEEDS_REVIEW,draw-guess,ارسم وخمّن,places,أماكن ومعالم واضحة,places-farm,word,مزرعة,Farm,NEW. لم يُراجع بشريًا بعد. لا يُعامل كالمحتوى الأصلي المُختار حتى تمرير المالك.
NEW,NEEDS_REVIEW,draw-guess,ارسم وخمّن,places,أماكن ومعالم واضحة,places-camp,word,مخيم,Camp,NEW. لم يُراجع بشريًا بعد. لا يُعامل كالمحتوى الأصلي المُختار حتى تمرير المالك.
NEW,NEEDS_REVIEW,draw-guess,ارسم وخمّن,places,أماكن ومعالم واضحة,places-fountain,word,نافورة,Fountain,NEW. لم يُراجع بشريًا بعد. لا يُعامل كالمحتوى الأصلي المُختار حتى تمرير المالك.
NEW,NEEDS_REVIEW,draw-guess,ارسم وخمّن,places,أماكن ومعالم واضحة,places-church,word,كنيسة,Church,NEW. لم يُراجع بشريًا بعد. لا يُعامل كالمحتوى الأصلي المُختار حتى تمرير المالك.
NEW,NEEDS_REVIEW,draw-guess,ارسم وخمّن,places,أماكن ومعالم واضحة,places-cinema,word,سينما,Cinema,NEW. عنصر عام/فضفاض. قد يُرسم أو يُخمَّن بأي شيء، أو يكرّر مفهومًا أبسط من الأصل.
NEW,NEEDS_REVIEW,draw-guess,ارسم وخمّن,places,أماكن ومعالم واضحة,places-house,word,بيت,منزل | Home,NEW. عنصر عام/فضفاض. قد يُرسم أو يُخمَّن بأي شيء، أو يكرّر مفهومًا أبسط من الأصل.
NEW,NEEDS_REVIEW,draw-guess,ارسم وخمّن,places,أماكن ومعالم واضحة,places-bank,word,بنك,Bank,NEW. عنصر عام/فضفاض. قد يُرسم أو يُخمَّن بأي شيء، أو يكرّر مفهومًا أبسط من الأصل.
NEW,NEEDS_REVIEW,draw-guess,ارسم وخمّن,places,أماكن ومعالم واضحة,places-bakery,word,مخبز,Bakery,NEW. لم يُراجع بشريًا بعد. لا يُعامل كالمحتوى الأصلي المُختار حتى تمرير المالك.
NEW,NEEDS_REVIEW,draw-guess,ارسم وخمّن,places,أماكن ومعالم واضحة,places-pharmacy,word,صيدلية,Pharmacy,NEW. لم يُراجع بشريًا بعد. لا يُعامل كالمحتوى الأصلي المُختار حتى تمرير المالك.
NEW,NEEDS_REVIEW,draw-guess,ارسم وخمّن,places,أماكن ومعالم واضحة,places-park,word,منتزه,Park,NEW. عنصر عام/فضفاض. قد يُرسم أو يُخمَّن بأي شيء، أو يكرّر مفهومًا أبسط من الأصل.
